# SKIROC CHANNEL | LAYER SENSOR_IX SENSOR_IV IX IV TYPE
	1	0	1	0	0	4	-7	3
	1	0	1	0	0	4	-6	3
	1	1	1	0	0	5	-6	2
	1	2	1	0	0	4	-4	0
	1	3	1	0	0	5	-5	0
	1	4	1	0	0	4	-3	0
	1	5	1	0	0	4	-5	0
	1	6	1	0	0	3	-3	0
	1	7	1	0	0	5	-4	0
	1	8	1	0	0	3	-2	0
	1	9	1	0	0	6	-4	0
	1	10	1	0	0	3	-1	0
	1	11	1	0	0	4	-2	0
	1	12	1	0	0	2	-1	0
	1	13	1	0	0	5	-2	0
	1	14	1	0	0	3	-5	0
	1	15	1	0	0	5	-3	0
	1	16	1	0	0	3	-4	0
	1	17	1	0	0	6	-5	2
	1	18	1	0	0	2	-3	0
	1	19	1	0	0	7	-3	3
	1	19	1	0	0	7	-4	3
	1	20	1	0	0	2	-2	0
	1	21	1	0	0	6	-3	0
	1	22	1	0	0	2	-4	1
	1	23	1	0	0	4	-1	0
	1	24	1	0	0	1	-1	0
	1	25	1	0	0	3	0	0
	1	26	1	0	0	1	0	0
	1	27	1	0	0	4	0	0
	1	29	1	0	0	6	-2	0
	1	30	1	0	0	0	1	0
	1	31	1	0	0	5	-1	0
	1	32	1	0	0	2	0	0
	1	33	1	0	0	6	-1	2
	1	34	1	0	0	2	1	0
	1	35	1	0	0	5	0	0
	1	36	1	0	0	1	1	0
	1	37	1	0	0	4	1	0
	1	38	1	0	0	0	2	0
	1	39	1	0	0	5	1	2
	1	40	1	0	0	-1	2	4
	1	41	1	0	0	3	2	0
	1	42	1	0	0	-2	4	0
	1	43	1	0	0	3	1	0
	1	44	1	0	0	-1	3	0
	1	45	1	0	0	2	2	0
	1	46	1	0	0	-1	4	0
	1	47	1	0	0	4	2	0
	1	48	1	0	0	-3	6	0
	1	49	1	0	0	3	3	0
	1	50	1	0	0	-2	5	0
	1	51	1	0	0	4	3	3
	1	51	1	0	0	3	4	3
	1	52	1	0	0	0	3	0
	1	53	1	0	0	2	4	0
	1	54	1	0	0	1	2	0
	1	55	1	0	0	2	3	0
	1	56	1	0	0	1	3	0
	1	57	1	0	0	1	4	0
	1	58	1	0	0	-1	5	0
	1	59	1	0	0	1	5	2
	1	60	1	0	0	-2	6	3
	1	60	1	0	0	-3	7	3
	1	61	1	0	0	0	5	0
	1	62	1	0	0	-1	6	2
	1	63	1	0	0	0	4	0
	2	0	1	0	0	-4	6	3
	2	0	1	0	0	-4	7	3
	2	1	1	0	0	-5	6	2
	2	2	1	0	0	-4	4	0
	2	3	1	0	0	-5	5	0
	2	4	1	0	0	-4	3	0
	2	5	1	0	0	-4	5	0
	2	6	1	0	0	-3	3	0
	2	7	1	0	0	-6	5	2
	2	8	1	0	0	-3	2	0
	2	9	1	0	0	-5	4	0
	2	10	1	0	0	-3	1	0
	2	11	1	0	0	-4	2	0
	2	12	1	0	0	-2	1	0
	2	13	1	0	0	-5	2	0
	2	14	1	0	0	-3	5	0
	2	15	1	0	0	-5	3	0
	2	16	1	0	0	-3	4	0
	2	17	1	0	0	-6	4	0
	2	18	1	0	0	-2	3	0
	2	19	1	0	0	-7	4	3
	2	19	1	0	0	-7	3	3
	2	20	1	0	0	-2	2	0
	2	21	1	0	0	-6	3	0
	2	22	1	0	0	-1	2	1
	2	23	1	0	0	-4	1	0
	2	24	1	0	0	-1	1	0
	2	25	1	0	0	-3	0	0
	2	26	1	0	0	-1	0	0
	2	27	1	0	0	-4	0	0
	2	28	1	0	0	0	0	0
	2	29	1	0	0	-6	2	0
	2	30	1	0	0	0	-1	0
	2	31	1	0	0	-5	1	0
	2	32	1	0	0	-2	0	0
	2	33	1	0	0	-6	1	2
	2	34	1	0	0	-2	-1	0
	2	35	1	0	0	-5	0	0
